asn,description,total_ipv4,observed_bad_ipv4_unique,observed_bad_ipv4_weighted,abuse_ratio_unique_pct,abuse_ratio_weighted_pct,distinct_feeds,distinct_feed_families,maliciousness_score,confidence_score,category,operator_profile,operator_tags,recommended_action,spamhaus_asndrop_flag,community_bad_asn_flag,known_scanner_flag,score_density,score_volume,score_diversity,score_severity,score_persistence,score_routing,score_context_adjustment,routing_risk_score,rpki_risk_score,spamhaus_drop_ipv4_weighted,threatfox_ipport_recent_ipv4_weighted,urlhaus_recent_urls_ipv4_weighted,openphish_feed_ipv4_weighted,ripe_first_seen_utc,ripe_last_seen_utc,ripe_visibility_v4_pct,ripe_announced_prefixes_v4,ripe_announced_ipv4,ripe_observed_neighbours,ripe_rpki_total_prefixes_v4,ripe_rpki_prefixes_checked_v4,ripe_rpki_valid_prefixes_v4,ripe_rpki_invalid_asn_prefixes_v4,ripe_rpki_invalid_length_prefixes_v4,ripe_rpki_invalid_prefixes_v4,ripe_rpki_unknown_prefixes_v4,ripe_rpki_coverage_pct_v4,ripe_rpki_partial_flag,first_seen_utc,last_seen_utc,runs_seen_30d,days_observed_30d,reasons
AS199990,NO - LOCALHOST_AS,2048,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS48092,RU - NSB-AS T2 Russia Network,40960,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS14567,US - SPRINGS,4096,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS43761,"RU - SVSERV-AS Russia, Tver region, Konakovo",4096,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS39770,Unknown,0,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS197439,CH - SYLON,512,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS50498,RU - LIPETSK-AS,57600,0,0,0.000000,0.000000,1,1,11,45,community_edge_risk,community_edge_risk,community_edge_risk,monitor_edge_risk,0,1,0,0,0,4,1,6,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Signals observed from 1 feeds
AS4764,AU - WIDEBAND-AS-AP Aussie Broadband,392192,2,3,0.000510,0.000765,1,1,10,42,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,2,4,3,4,0,-3,0,0,0,0,3,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,3,3,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 2 | Unique abuse ratio 0.000510% | Signals observed from 1 feeds
AS23888,PK - NTC-AS-AP National Telecommunication Corporation HQ,24320,2,3,0.008224,0.012336,1,1,10,42,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,2,4,3,4,0,-3,0,0,0,0,3,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-04-17T22:04:11.353018+00:00,2026-07-10T22:25:19.321862+00:00,3,3,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 2 | Unique abuse ratio 0.008224% | Signals observed from 1 feeds
AS56041,CN - CMNET-ZHEJIANG-AP China Mobile communications corporation,2963968,2,3,0.000067,0.000101,1,1,10,38,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,2,4,3,4,0,-3,0,0,0,0,3,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,2,2,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 2 | Unique abuse ratio 0.000067% | Signals observed from 1 feeds
AS27725,"CU - Empresa de Telecomunicaciones de Cuba, S.A.",190464,1,1,0.000525,0.000525,1,1,10,38,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,1,4,4,4,0,-3,0,0,0,1,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-07-03T22:14:09.562619+00:00,2026-07-10T22:25:19.321862+00:00,2,2,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 1 | Unique abuse ratio 0.000525% | Signals observed from 1 feeds
AS3605,"GU - ERX-KUENTOS-AS Guam Cablevision, LLC.",93440,1,2,0.001070,0.002140,1,1,10,34,low_signal,unknown,,monitor,0,0,0,0,1,4,3,2,0,0,0,0,0,0,2,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-04-03T22:06:19.081988+00:00,2026-07-10T22:25:19.321862+00:00,1,1,Unique abusive IPv4 observed 1 | Unique abuse ratio 0.001070% | Signals observed from 1 feeds
AS22458,US - NETSOURCE,23552,1,1,0.004246,0.004246,1,1,10,34,low_signal,unknown,,monitor,0,0,0,0,1,4,3,2,0,0,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-07-10T22:25:19.321862+00:00,2026-07-10T22:25:19.321862+00:00,1,1,Unique abusive IPv4 observed 1 | Unique abuse ratio 0.004246% | Signals observed from 1 feeds
AS35047,AL - ABISSNET,22016,1,2,0.004542,0.009084,1,1,10,34,low_signal,unknown,,monitor,0,0,0,0,1,4,3,2,0,0,0,0,0,0,2,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,1,1,Unique abusive IPv4 observed 1 | Unique abuse ratio 0.004542% | Signals observed from 1 feeds
AS1756,IR - HAMYAR-AS,21760,1,1,0.004596,0.004596,1,1,10,34,low_signal,unknown,,monitor,0,0,0,0,1,4,3,2,0,0,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-07-10T22:25:19.321862+00:00,2026-07-10T22:25:19.321862+00:00,1,1,Unique abusive IPv4 observed 1 | Unique abuse ratio 0.004596% | Signals observed from 1 feeds
AS24139,CN - WASUHZ Huashu media&Network Limited,530432,1,2,0.000189,0.000377,1,1,10,34,low_signal,unknown,,monitor,0,0,0,0,1,4,3,2,0,0,0,0,0,0,2,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-06-05T22:09:58.573277+00:00,2026-07-10T22:25:19.321862+00:00,1,1,Unique abusive IPv4 observed 1 | Unique abuse ratio 0.000189% | Signals observed from 1 feeds
AS11830,CR - Instituto Costarricense de Electricidad y Telecom.,1470976,1,3,0.000068,0.000204,1,1,9,42,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,1,4,3,4,0,-3,0,0,0,0,3,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-06-26T22:28:39.597157+00:00,2026-07-10T22:25:19.321862+00:00,3,3,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 1 | Unique abuse ratio 0.000068% | Signals observed from 1 feeds
AS131090,"TH - CAT-IDC-4BYTENET-AS-AP CAT TELECOM Public Company Ltd,CAT",222208,1,1,0.000450,0.000450,1,1,9,42,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,1,4,3,4,0,-3,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,3,3,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 1 | Unique abuse ratio 0.000450% | Signals observed from 1 feeds
AS24444,CN - CMNET-V4SHANDONG-AS-AP Shandong Mobile Communication Company Limited,1870848,1,2,0.000053,0.000107,1,1,9,42,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,1,4,3,4,0,-3,0,0,0,0,2,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,3,3,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 1 | Unique abuse ratio 0.000053% | Signals observed from 1 feeds
AS5378,GB - Vodafone,2531328,1,2,0.000040,0.000079,1,1,9,42,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,1,4,3,4,0,-3,0,0,0,0,2,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-04-10T22:16:48.868158+00:00,2026-07-10T22:25:19.321862+00:00,3,3,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 1 | Unique abuse ratio 0.000040% | Signals observed from 1 feeds
AS132768,IN - FIVENETWORK-AS-IN Five network Broadband Solution Pvt Ltd,13056,1,2,0.007659,0.015319,1,1,9,38,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,1,4,3,4,0,-3,0,0,0,0,2,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-07-03T22:14:09.562619+00:00,2026-07-10T22:25:19.321862+00:00,2,2,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 1 | Unique abuse ratio 0.007659% | Signals observed from 1 feeds
AS9231,HK - IPEOPLESNET-AS-AP China Mobile Hong Kong Company Limited,19200,1,3,0.005208,0.015625,1,1,9,38,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,1,4,3,4,0,-3,0,0,0,0,3,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,2,2,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 1 | Unique abuse ratio 0.005208% | Signals observed from 1 feeds
AS140319,CN - CHINATELECOM-GUANGDONG-QINGYUAN-5G-NETWORK CHINATELECOM Guangdong province Qingyuan 5G network,255232,1,2,0.000392,0.000784,1,1,9,38,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,1,4,3,4,0,-3,0,0,0,0,2,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,2,2,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 1 | Unique abuse ratio 0.000392% | Signals observed from 1 feeds
AS17421,TW - EMOME-NET Mobile Business Group,1655808,1,4,0.000060,0.000242,1,1,9,38,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,1,4,3,4,0,-3,0,0,0,0,4,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,2,2,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 1 | Unique abuse ratio 0.000060% | Signals observed from 1 feeds
AS40092,US - ONIAAS,20480,1,2,0.004883,0.009766,1,1,9,34,low_signal,unknown,,monitor,0,0,0,0,1,4,2,2,0,0,0,0,0,0,0,2,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-07-10T22:25:19.321862+00:00,2026-07-10T22:25:19.321862+00:00,1,1,Unique abusive IPv4 observed 1 | Unique abuse ratio 0.004883% | Signals observed from 1 feeds
AS12430,ES - VODAFONE_ES,3753728,2,3,0.000053,0.000080,1,1,8,34,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,2,4,3,2,0,-3,0,0,0,0,3,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-04-03T22:06:19.081988+00:00,2026-07-10T22:25:19.321862+00:00,1,1,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 2 | Unique abuse ratio 0.000053% | Signals observed from 1 feeds
AS22423,CA - ALTIMA-TELECOM,234496,1,1,0.000426,0.000426,1,1,8,34,low_signal,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,1,4,4,2,0,-3,0,0,0,1,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-07-10T22:25:19.321862+00:00,2026-07-10T22:25:19.321862+00:00,1,1,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 1 | Unique abuse ratio 0.000426% | Signals observed from 1 feeds
AS20485,"RU - TRANSTELECOM Moscow, Russia",322304,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS196638,RU - PROMTELECOM-AS,12800,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS39045,RU - GAZTELECOM-AS,16640,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS39586,RU - SATURNTELECOM,9216,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS63916,HK - IPTELECOM-AS-AP IPTELECOM Global,4096,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS12380,RU - LENSVYAZ PJSC Rostelecom Leningrad Region Autonomous System,16384,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS43727,RU - KVANT-TELECOM,26880,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS17918,"AU - AC3-AS-AP ac3, Australian Centre for Advanced Computing and Communications",9728,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS34974,RU - PJSC Rostelecom. Kamchatka branch,21248,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS15934,RU - ZEBRA-AS PJSC Rostelecom. Technical Team,8192,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS6718,RO - NAV NAV Communications,11520,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS24739,"RU - SEVEREN-TELECOM St.Petersburg, Russia",76288,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS34629,RU - ORNRU-AS Kvant-telecom uplink:,25856,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS209284,RU - EGS-TELECOMKALUGA-AS,3072,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS39684,RU - MANGO-TELECOM-AS,3840,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS43297,RU - VDS-TELECOM,3072,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS62785,US - AMAZON-FC,33280,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,major_hosting_or_cloud,"major_hosting_or_cloud,community_edge_risk",challenge_or_rate_limit,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile major_hosting_or_cloud | Signals observed from 1 feeds
AS35401,"RU - SUNLINK-AS Sunlink Telecom ISP, Tula, Russia",17408,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS12683,RU - STATEL-AS PJSC Rostelecom. Stavropol branch,136960,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS25592,"RU - NETIS-AS NETIS TELECOM ISP, Yaroslavl region, Russia",8704,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS25490,RU - STC-AS OJSC Southern Telecommunications Company,119040,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS61403,RU - SEVER-TELECOM-CHER,4096,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS49301,"RU - TRANSTELECOM-DV Khabarovsk, Russia",5888,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS15672,RU - TZTELECOM advertise with no-export community not available in all areas x7,18432,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS3168,RU - ASINTELECOMTV,3328,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS56542,RU - PARKTELECOM-AS,4864,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
AS9110,RU - AGTELECOM-AS,12544,0,0,0.000000,0.000000,1,1,8,45,community_edge_risk,access_isp_or_telco,"access_isp_or_telco,community_edge_risk",monitor_edge_risk,0,1,0,0,0,4,1,6,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile access_isp_or_telco | Signals observed from 1 feeds
