asn,description,total_ipv4,observed_bad_ipv4_unique,observed_bad_ipv4_weighted,abuse_ratio_unique_pct,abuse_ratio_weighted_pct,distinct_feeds,distinct_feed_families,maliciousness_score,confidence_score,category,operator_profile,operator_tags,recommended_action,spamhaus_asndrop_flag,community_bad_asn_flag,known_scanner_flag,score_density,score_volume,score_diversity,score_severity,score_persistence,score_routing,score_context_adjustment,routing_risk_score,rpki_risk_score,spamhaus_drop_ipv4_weighted,threatfox_ipport_recent_ipv4_weighted,urlhaus_recent_urls_ipv4_weighted,openphish_feed_ipv4_weighted,ripe_first_seen_utc,ripe_last_seen_utc,ripe_visibility_v4_pct,ripe_announced_prefixes_v4,ripe_announced_ipv4,ripe_observed_neighbours,ripe_rpki_total_prefixes_v4,ripe_rpki_prefixes_checked_v4,ripe_rpki_valid_prefixes_v4,ripe_rpki_invalid_asn_prefixes_v4,ripe_rpki_invalid_length_prefixes_v4,ripe_rpki_invalid_prefixes_v4,ripe_rpki_unknown_prefixes_v4,ripe_rpki_coverage_pct_v4,ripe_rpki_partial_flag,first_seen_utc,last_seen_utc,runs_seen_30d,days_observed_30d,reasons
AS201584,TR - SUPERPAY,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS396500,US - MINAKILABS-AS01,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS46909,US - PHILADELPHIAFCU,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS138685,TH - MWSO-AS-AP Mahidol Wittayanusorn School,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS205251,SA - SADARANET,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS132655,ID - IDNIC-DPDRI-AS-ID Sekretariat Jenderal Dewan Perwakilan Daerah Republik Indonesia,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS131940,JP - BETANET Nissho Electronics Corp.,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS212609,LT - INTERNET-6,24064,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS399444,PR - DWIRELESS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS140429,ID - URBANACCESS-AS-ID PT. MEDIA DISTRIBUSI PRIMA,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-05-29T22:08:18.439708+00:00,0,0,
AS32130,US - BRIGHT-HORIZONS,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS266682,AR - DANIEL MARECHAL,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS395431,CA - IGTCANSOL,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS51776,CH - SPORTRADAR-AS,2304,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS22433,US - HRMC,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS58983,MY - ANSB-MY ACODA Networks Sdn Bhd,2304,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS209581,ES - GUARICO-AS,1536,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS33368,US - FXSERVER,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS219302,GB - seally-AS - SEALLY LTD,1792,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS133305,IN - ALTIMETRIK-AS ALTIMETRIK INDIA PVT LTD,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS393465,US - VEOLIA-NA,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS132843,PH - DIGITALADV-AS-AP Digital Advantage Corp.,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS13967,US - BUYSEASONS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS9487,KR - KTFC1120-AS-KR Korea Technology Finance Corporation,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS28850,SI - ZZZS-SI-ASN Health Insurance Institute of Slovenia,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS268637,BR - Easy Connection Internet Ltda. - ME,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS43867,PL - KPRM-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS210226,DE - WINDCLOUD40-AS,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS268230,BR - SEA TELECOM LTDA,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS274180,"VE - SOFTELINET SOLUCIONES TECNOLOGICAS, C.A.",512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS206286,US - ONEOF1SERVERS,2560,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS199787,PL - STORMNET-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS151898,VN - MEGAHOSTBIZ-VN MEGAHOST TECHNOLOGY COMPANY LIMITED,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS15706,SD - Sudatel,131072,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS5416,BH - Internet Service Provider,124416,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS36139,US - -Reserved AS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS149260,IN - WIBERNET-AS-IN WIBERNET INTERNET SERVICES PVT LTD,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS272864,"VE - CIDATA, C.A",1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS31145,UA - PU-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS198251,UA - LEOTEL-AS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS269416,BR - SEMEAR TELECOM EIRELI,1536,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS264289,BR - PROVEINTER LTDA,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS17535,AU - GENISYST-AS-AP Genisyst Pty Ltd,2560,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS15720,"IT - Viale Europa, 175",5120,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS57142,IT - AS-FIBER23,3072,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS262399,BR - GLP Telecomunicacoes Ltda.,8192,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS274733,BR - COMPANHIA DE SANEAMENTO BASICO DO EST. DE SAO,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS5705,US - COLUMBIA-CREDIT-UNION,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS214138,DE - HOST-ZENTRUM,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS267502,BR - VEM DIGITAL,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS209188,RU - TMHOLDING-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS147309,AU - JTPL-AS-AP Jee Technology Pty Ltd,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS17868,KR - HYUPSUNG-NET-AS-KR Hyupsung University,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS17741,AU - MEDOBJ01-AS-AP Medical Objects Pty Ltd,2304,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS271353,BR - JJ PowerNet,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS395183,US - ETEC-CORP-AS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS204686,IR - MSC,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS8511,"KG - AS8511-AI Bishkek, Kyrgyzstan",8192,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS203613,PL - NEUCA,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS267633,BR - DATANET TELECOMUNICACOES E INFORMATICA LTDA,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS21974,US - FMIC,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS29215,UA - SHAS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS212935,US - THEORI,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS59512,RU - COALCO-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS395804,US - GRH,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS53237,BR - TELECOMUNICACOES BRASILEIRAS S. A. - TELEBRAS,124928,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS394740,US - CONSOLIDATED-ELECTRIC-COOPERATIVE,9984,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS61174,CH - GLATTWERK Usterstrasse 111,13312,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS210959,PL - SOFTWARESTUDIO,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS207293,RU - ADELTECH,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS25711,US - VMC-PELLA-AS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS47843,IR - TANA-AS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS206302,IT - XANTEN-AS,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS40545,US - EMPIRE-40545,74496,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS28503,MX - GSAT COMUNICACIONES SA DE CV,5632,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS139005,NZ - VCL-AS-AP Vivid Computers Ltd,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS273980,HN - INVERSIONES SIRIUS SOCIEDAD DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS213738,BR - HOSTEG,1536,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS211796,RU - INVASION,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS57268,RU - ASZACHITAINFO,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS397832,US - EPF-CO,1536,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS1600,US - DNIC-ASBLK-01550-01601,196352,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS205432,RU - GPUDC,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS262257,EC - Banco Bolivariano C.A.,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS28974,UA - ACTIVEOPERATIONS-AS,1536,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS11623,US - CTCN,8192,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS49118,ES - GYD-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS141752,IN - ASTCRM-AS-AP astCRM Systems Private Limited,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS327794,ZA - CLEAR-ACCESS,36096,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS262194,AR - Dese Technologies Argentina S.A.,5376,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS12227,US - WBNS-AS-1,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS329071,TN - MSS3-AS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS213847,IT - ASN-IREN,1280,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS262234,HN - ASOCIACION DE SERVICIO DE INTERNET S. DE RL.,6144,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS154167,AU - ABLVDC-AS-AP Rackmill,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS203175,DE - RTO,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
